name,address
누리약국,"부산 기장군 정관읍 정관로 391 (모전리, 하나프라자)101호 누리약국"
누리약국,"서울특별시 광진구 자양로15길 18 1층 (자양동, 혜성빌딩)"
누엘약국,전라남도 순천시 조례1길 10-26 (조례동)
뉴365종로약국,광주광역시 광산구 송도로 153 1층 (도산동)
뉴그랜드약국,서울특별시 영등포구 대림로 212 (대림동)
뉴그린빌동산약국,대구광역시 달성군 화원읍 성암로1길 19 (화원읍)
뉴덕산약국,대구광역시 수성구 명덕로 425 (수성동2가)
뉴메트로약국,"경상남도 창원시 마산회원구 양덕서로 47 105호 (양덕동, 메트로스퀘어5)"
뉴삼성약국,부산광역시 부산진구 가야대로 506 홈플러스4층 (가야동)
뉴새운약국,울산 중구 태화로 231 (태화동)뉴새운약국
뉴서대구약국,대구광역시 서구 북비산로 347 (비산동)
뉴석계프라자약국,서울특별시 노원구 석계로 2 (월계동)
뉴시티약국,서울특별시 송파구 석촌호수로 160 102호 (삼전동)
뉴욕약국,광주광역시 광산구 하남대로 282 1층 (운남동)
뉴정왕약국,경기도 시흥시 옥구상가2길 3 (정왕동)
뉴제주약국,제주특별자치도 제주시 연동8길 8 (연동)
뉴코아건강한약국,"경기도 안양시 동안구 동안로 119 10층 (호계동, 뉴코아아울렛)"
뉴코아약국,"경기도 고양시 일산동구 강촌로 157 103호 (마두동, 서울코아)"
뉴코아약국,"인천광역시 연수구 용담로 11 205호 (청학동, 시대아파트상가)"
뉴타운메디컬약국,"서울특별시 은평구 진관3로 70 821동 상가 115호 (진관동, 은평뉴타운상림마을)"
뉴타운약국,"서울특별시 강북구 삼양로27길 43 2층 201,202호 (미아동, 위브 테라스 파크)"
뉴프라임약국,서울특별시 송파구 송파대로 278 1층 (가락동)
뉴프라자약국,"서울특별시 동대문구 고산자로 399 104호,105호 (용두동, 동양프라자)"
느티나무약국,"울산광역시 북구 진장유통로 90 (진장동, 농사산물종합유통센터)"
늘건강온누리약국,인천광역시 서구 승학로 491 105호 (검암동)
늘기쁜약국,경북 포항시 남구 오천읍 원동로 57 (원리)늘기쁜약국
늘벗온누리약국,경상남도 진주시 충의로 19 (충무공동)
늘봄약국,경기도 부천시 옥길로 113 옥길동. 상림프라자
늘봄약국,대구광역시 달서구 진천로 77 301동 (진천동)
늘봄약국,"대전광역시 유성구 학하중앙로59번길 5-3 101호 (덕명동, 호연빌딩)"
늘봄약국,"서울특별시 강남구 논현로159길 17 ,101호"
늘봄약국,세종특별자치시 한누리대로 2012 코끼리타워 1층 116호 (소담동)
늘봄약국,경기도 안양시 만안구 박달로 531 (박달동)
늘봄약국,인천광역시 부평구 길주남로 113 (부개동)
늘봄약국,인천광역시 서구 길주로136번길 32-1 1층 (석남동)
늘봄약국,충청남도 천안시 동남구 청수4로 16 1층 101호 (청당동)
늘사랑약국,경기도 부천시 소사로 801 (원종동)
늘사랑약국,대전 유성구 죽동로297번길 68 (죽동)CNU빌딩 101호
늘사랑약국,인천광역시 남동구 문화서로4번길 38 (구월동)
늘온누리약국,"서울특별시 강동구 상일로12길 89 (강일동, 리엔타운) 101호"
늘온누리약국,"인천광역시 남동구 서창남순환로215번길 17 ,1층 114호"
늘조은약국,전라북도 전주시 완산구 문학대4길 28 (효자동3가)
늘조은온누리약국,"서울특별시 동대문구 사가정로25길 66, 1층 (장안동)"
늘조은온누리약국,서울특별시 송파구 동남로18길 45 1층 (가락동)
늘좋은약국,제주특별자치도 제주시 중앙로 284 (이도이동)
늘편한약국,"광주 광산구 장신로 133 (수완동, 삼광빌딩)101,102호"
늘편한약국,대전광역시 중구 계백로 1567 102호 (유천동)
늘푸른건강약국,서울특별시 금천구 범안로 1183 (독산동)
늘푸른경성약국,부산광역시 연제구 과정로 212 (연산동)
늘푸른나무약국,"경상남도 김해시 번화2로 33 1층 (대청동, 하나로마트)"
늘푸른솔약,전라북도 전주시 덕진구 백제대로 660 (금암동)
늘푸른솔약국,서울특별시 중랑구 겸재로 178 (면목동)
늘푸른약국,강원 강릉시 경강로 2398-10 (송정동) 이마트 2층
늘푸른약국,강원도 삼척시 진주로 24 102호 (남양동)
늘푸른약국,"경기 광명시 광명역로 21, 1층 (일직동, 고속철도 광명역) 늘푸른약국"
늘푸른약국,경기도 광주시 초월읍 경충대로 1254 1층 (대쌍빌딩)
늘푸른약국,경기도 의정부시 의정로 191 1층 (가능동)
늘푸른약국,경상남도 김해시 삼안로195번길 30 (삼방동)
늘푸른약국,경상북도 경산시 대학로 63 (정평동)
늘푸른약국,부산광역시 동구 중앙대로 371 (수정동)
늘푸른약국,"부산광역시 부산진구 전포대로200번길 27, 1층 (전포동, 강남메디컬센터)"
늘푸른약국,부산광역시 서구 대영로 44-1 (서대신동1가)
늘푸른약국,부산광역시 중구 자갈치로 33 (남포동6가)
늘푸른약국,"서울특별시 강동구 풍성로 214 102호 (성내동, 동양빌딩)"
늘푸른약국,서울특별시 구로구 구로중앙로12길 38 (구로동)
늘푸른약국,서울특별시 동대문구 전농로 148 1층 (전농동)
늘푸른약국,"서울특별시 성북구 돌곶이로 25 (석관동, 씨티홈)"
늘푸른약국,경기도 수원시 팔달구 중부대로223번길 65 (우만동)
늘푸른약국,경기도 안산시 단원구 와동로 52 (와동)
늘푸른약국,울산광역시 남구 신복로72번길 28-14 (무거동)
늘푸른약국,인천광역시 계양구 임학동로9번길 2 (임학동)
늘푸른약국,"인천광역시 남동구 석정로 571 102호 (간석동, 정은아파트)"
늘푸른약국,전라남도 나주시 예향로 3815 1층 (이창동)
늘푸른약국,충청남도 아산시 청운로 49-1 1층 (온천동)
늘푸른온누리약국,"서울특별시 중랑구 면목로27길 80 80동 (면목동, 1층)"
늘푸른이화약국,서울특별시 영등포구 영신로32길 20 (영등포동4가)
늘푸른평강약국,서울특별시 강북구 한천로 1043 (수유동)
늘품약국,충청북도 충주시 번영대로 195 (연수동)
늘픔약국,서울특별시 관악구 남부순환로 1635 1층 (신림동)
늘픔약국,서울특별시 서초구 헌릉로8길 9-8 1층 108호 (내곡동)
늘행복한약국,경기 포천시 소흘읍 송우로 6 (송우리)1층 늘행복한약국
늘희망약국,인천광역시 부평구 일신로14번길 34 (일신동)
니즈웰약국,대전광역시 유성구 원신흥남로28번길 88 (원신흥동) 108호
다나스약국,서울특별시 영등포구 여의대방로 81-4 다나스약국
다나아약국,서울특별시 강서구 방화대로7나길 29 (공항동)
다나약국,"경기 고양시 일산서구 중앙로 1564 (대화동, 그린월드)4층 다나약국"
다나약국,경기 수원시 권선구 입북동 251-81층 101호 다나약국
다나약국,"경기 수원시 팔달구 경수대로533번길 7 (인계동, 백운빌딩)다나약국 1층"
다나약국,경기도 오산시 오산로 70 (갈곶동)
다나약국,경상남도 거제시 아주1로2길 65 1층 (아주동)
다나약국,"경남 창원시 진해구 웅천동로106번길 31 (남문동, 센텀빌딩) 109호 다나약국"
다나약국,경상북도 안동시 퇴계로 81 (목성동) 다나약국
다나약국,대구광역시 수성구 달구벌대로 2333 (수성동4가)
다나약국,서울특별시 송파구 오금로31길 3 (방이동)
다나약국,서울특별시 영등포구 가마산로 439-1 (신길동)
다나약국,서울특별시 중구 동호로 171 (신당동)
다나약국,전라남도 목포시 용당로 322-3 (용해동)
다나약국,전북 순창군 순창읍 장류로 333 (순화리)
다나약국,"전라북도 전주시 덕진구 쪽구름로 120 102호 (반월동, 그린프라자)"
다나온누리약국,"경상북도 포항시 북구 신덕로 247 101호(양덕동,굿메디컬)"
다나온누리약국,"광주광역시 남구 서문대로 683 (진월동, 1층)"
다나을약국,서울특별시 성동구 장터1길 2 (금호동3가)
다나한약국,"전북 군산시 용둔길 6 (미룡동, 금광베네스타 상가)1층 101호 다나한약국"
다드림약국,서울특별시 구로구 가마산로 211 101호 (구로동)
다모아약국,경기도 양주시 옥정로 196 111호 다모아약국
다모아약국,"서울특별시 노원구 동일로 1379 105,106호 (상계동)"
다민약국,"경기 부천시 경인로 520 (괴안동, 창성빌딩)1층 다민약국"
다보약국,경기도 남양주시 진건읍 사릉로 431 (진건읍)
다보약국,서울특별시 서초구 서초대로40길 77 101호
다보온누리약국,"경기도 안양시 만안구 안양천서로 177 지하1층 (안양동, 래미안안양메가트리아)"
다사랑약국,"경기 부천시 부흥로373번길 78 (심곡동, 심곡 메가밸리)210호"
다사랑약국,경기도 양주시 평화로1489번길 19-11 (덕계동)
다사랑약국,"경기도 용인시 수지구 만현로 103, 한길프라자 106호 (상현동)"
다사랑약국,경기도 화성시 향남읍 행정중앙1로 14 (향남읍)
다사랑약국,"부산광역시 금정구 벅구산로 2 , 1층 (남산동, 남산누리마을)"
다사랑약국,서울특별시 송파구 올림픽로43길 26 (풍납동)
다사랑약국,충청남도 천안시 동남구 순천향4길 50 (봉명동)
다사랑약국,"충청북도 청주시 서원구 모충로 91 102호 (모충동, 크리스탈빌딩)"
다사랑약국,"충청남도 서산시 남부순환로 1025 (예천동, 대명빌딩)"
다사랑약국,"충남 아산시 충무로 34 (온천동, 다나산부인과산후조리원) 1층 다사랑약국"
다사랑온누리약국,경기도 오산시 발안로 1367 103호 (누읍동)
다사랑온누리약국,경상남도 거제시 동문천로 52 101호 (고현동)
다산온누리약국,경기 남양주시 다산중앙로172번길 36 (다산동)107호
다산온누리약국,서울특별시 중구 다산로 133-1 (신당동)
다산지금약국,경기 남양주시 다산지금로 139 (다산동)영신프라자 107호 다산지금약국
다산행복약국,경상북도 고령군 다산면 상곡길 58
다소니약국,전라남도 여수시 여천체육공원길 10 (신기동)
다솔약국,강원도 강릉시 율곡로 2982-6 (교동)
다솔약국,경기 광주시 곤지암읍 곤지암로 45 (곤지암리)1층 다솔약국
다솔약국,"충북 청주시 흥덕구 오송읍 오송생명로 202 (만수리, 오송바이오타운)102호"
다솜약국,경기 용인시 수지구 풍덕천동 1025우성상가 다솜약국
다솜약국,경상북도 성주군 성주읍 성주읍3길 5-6 (성주읍)
다솜약국,대구광역시 달서구 용산서로 14 (용산동)
다솜약국,대전 유성구 학하서로20번길 21 (계산동)1층 다솜약국
다솜약국,"경기도 안산시 단원구 선부광장1로 56 406호 (선부동, 일성이즈마트)"
다솜약국,전라북도 전주시 완산구 우전로 250 (효자동2가) 1층 109호
다양약국,부산광역시 부산진구 성지로 77-1 (초읍동)
다연약국전라북도 전주시 완산구 서원로 364   1동 101호,
다영약국,"경기도 수원시 영통구 광교중앙로 250 113호 (하동, 더죤프라자)"
다온수약국,"경기도 평택시 용죽3로 18 , 102호"
다온약국,"경기도 광주시 태전동로 27 1층, 103호 (태전동, 명성빌딩)"
다온약국,경기 수원시 팔달구 인계동 740-12103동 330호
다온약국,대구 남구 봉덕로 90 (봉덕동)
다온약국,대구 동구 금강로 3 (신서동)1층
다온약국,"대전광역시 유성구 지족로 282 101호 (지족동, 코오롱타워2)"
다온약국,서울 강동구 천호옛길 98 (성내동)다온약국
다온약국,"서울 강서구 공항대로 269-15 (마곡동, 힐스테이트에코마곡)3층 309-1호(마곡동,힐스테이트에코마곡)"
다온약국,"서울 광진구 긴고랑로 41 (중곡동, 대화탕)1층, 다온약국"
다온약국,"서울 노원구 노해로 495 (상계동, 삼성빌딩)1층 102호, 103호 다온약국"
다온약국,"서울 동대문구 답십리로 273 (장안동, 한양빌딩)1층 다온약국"
다온약국,경기도 안산시 상록구 월피로 92 1층 (월피동)
다온약국,경상북도 포항시 남구 중흥로 96 (상도동)
다원약국,경기 성남시 수정구 산성대로 241 (신흥동)5층 약국
다원약국,"경기도 고양시 일산동구 정발산로 39 103호 (장항동, 대양빌딩)"
다원약국,"경기도 성남시 분당구 미금로 39 3층 302호 (구미동, 로얄프라자)"
다원온누리약국,경상남도 거제시 거제중앙로 1928 1층 102호
다은온누리약국,"서울특별시 관악구 신림로 169 1층 (신림동, 영창빌딩)"
다인약국,경기도 용인시 처인구 중부대로 1349 (김량장동)
다인약국,전라북도 완주군 이서면 기지로 51 51
다인온누리약국,"경기도 고양시 덕양구 화신로 273 101,102호 (화정동, 명지프라자)"
다인온누리약국,"서울 강서구 마곡중앙6로 16 (마곡동, 마곡지엠지타워)1층 110호"
다인파랑새약국,"경기 고양시 일산동구 강송로 49 (백석동, 윈스턴파크)103,104호 다인파랑새약국"
다정약국,경기도 광주시 광주대로 53 (경안동)
다정약국,"경기 김포시 김포한강4로 521 (구래동, 한강메디플라자)108호 다정약국"
다정약국,경기도 포천시 소흘읍 솔모루로 93-1 1층
다정약국,"경상북도 구미시 인동남길 134 (진평동, 인봉빌딩)"
다정약국,광주광역시 남구 봉선2로 51 (봉선동)
다정약국,"대전광역시 서구 갈마중로 11 , 1층 (갈마동)"
다정약국,부산 동구 범일로 104 (범일동)다정온누리약국
다정약국,부산광역시 부산진구 가야대로 470 (개금동)
다정약국,"서울특별시 성북구 서경로 27 1층 (정릉동, 예닮빌딩)"
다정약국,전라북도 전주시 완산구 서신로 107 (서신동)
다정온누리약국,"대구광역시 수성구 달구벌대로 2280 (수성동1가, 아성N타워)"
다정온누리약국,"서울특별시 노원구 공릉로34길 38 107호 (공릉동, 태강아파트상가)"
다정온누리약국,"세종특별자치시 다정중앙로 45 (다정동, 다정프라자)110호"
다정한약국,"전라북도 전주시 완산구 용머리로 31 지하2층 (효자동1가, 홈플러스)"
다해약국,"전라남도 목포시 옥암로 138 1층(옥암동,목포이마트내)"
단감약국,경남 김해시 진영읍 김해대로334번길 9-2 (진영리)1층 단감약국
단골약국,경상남도 밀양시 북성로 8 (내이동)
단골약국,"서울특별시 강북구 삼양로27길 35-21 ,1층,105호(미아동,미아프라자) 단골약국"
단골온누리약국,"전라북도 군산시 하나운로 38 1층 105호 (나운동, 나운프라자)"
단구장생약국,강원도 원주시 단구로 406 110호
단비약국,경기 광주시 오포읍 신현로 78 (신현리)신현리 672-8 1층1호
단비약국,"경기도 용인시 수지구 문정로 15 (풍덕천동,평은프라자 1층)"
단비약국,경상남도 창원시 진해구 진해대로 958 (자은동)
단비온누리약국,서울특별시 송파구 올림픽로 145 1층 A27호 (잠실동)
달구약국,"서울특별시 강남구 양재대로55길 6 113호 (일원동, 수서1단지상가)"
달달약국,"경기 성남시 수정구 위례동로 147 (창곡동) , 109호 110호"
달약국,"서울특별시 강서구 마곡중앙6로 66 (마곡동, 퀸즈파크텐) 1층 112호 달약국"
담비약국,"경기도 파주시 가온로 122 105-1호 (목동동, 열린프라자)"
담티약국,"대구 수성구 달구벌대로 2670 (만촌동, 한겨레빌딩)"
답십리백화점약국,"서울특별시 동대문구 전농로 102 1층 (답십리동, 목련빌딩)"
당고개약국,서울특별시 노원구 상계로 309-1 (상계동)
당산스타약국,서울특별시 영등포구 양평로 22 1층 당산수타약국
당신의약국,"대전광역시 유성구 온천북로13번길 21 ,1층 103호"
당정메디칼약국,"경기도 군포시 고산로211번길 31 110호 (당정동, 성원프라자)"
당진송산약국,"충남 당진시 송산면 상거중앙길 64 (상거리, 송산약국)당진송산약국"
당진약국,충청남도 당진시 당진중앙2로 96 (읍내동)
당하메디칼약국,인천광역시 서구 청마로 163 (당하동)
당하백화점약국,"인천광역시 서구 청마로167번길 8 (당하동, 강남프라자빌딩 106호)"
대건약국,"서울특별시 영등포구 양평로 99 (양평동4가,1층)"
대경약국,경상남도 진주시 남강로 706 1층(장대동)
대경약국,대구광역시 서구 큰장로 133 (내당동)
대곡튼튼약국,대구광역시 달서구 도원로 20 (도원동)
대광약국,광주광역시 남구 서문대로 652 (진월동)
대구약국,경상북도 군위군 군위읍 중앙길 88 (군위읍)
대구진약국,"대구 북구 태평로 161 (칠성동2가, 롯데백화점 대구역)롯데백화점 지하2층"
대도약국,대구광역시 북구 산격로 24 1층 (산격동)
대동약국,광주광역시 동구 백서로125번길 25 (금동)
대룡산약국,강원도 춘천시 동내면 춘천순환로 58 (동내면)
대림약국,경기도 안양시 만안구 안양로 97 (안양동)
대림약국,경상북도 포항시 북구 흥해읍 흥해로 69 (흥해읍)
대명약국,"서울특별시 관악구 신림로 158 1층 1호 (신림동, 영광빌딩)"
대명약국,서울특별시 영등포구 영신로19길 7 (영등포동)
대명약국,서울특별시 종로구 종로 256-1 대명빌딩
대명약국,"경기도 안산시 단원구 선부광장1로 182 104호 (선부동, 송천빌딩)"
대명약국,"경기도 안양시 동안구 평촌대로223번길 64 1층 (호계동, 제일빌딩)"
대명약국,"인천광역시 서구 청라라임로 71 111호 (연희동, 진영메디피아)"
대박약국,"서울특별시 종로구 종로 19 3층 327호 (종로1가, 르메이에르종로타운)"
대부약국,경기도 안산시 단원구 대부중앙로 103 (대부북동)
대산프라자약국,충청남도 서산시 대산읍 구진천로 12 (대산읍)
대상약국,전라북도 전주시 덕진구 쪽구름로 61 (여의동)
대선약국,부산광역시 사하구 낙동대로 213 (괴정동)
대성모약국,"서울특별시 영등포구 시흥대로 655 , 1층일부"
대성약국,경기도 평택시 안중읍 안중로 124-1
대성약국,경기도 포천시 일동면 화동로1067번길 3 (일동면)
대성약국,경상남도 거창군 거창읍 중앙로 96 (거창읍)
대성약국,부산광역시 동래구 충렬대로181번길 25 (명륜동)
대성약국,부산광역시 사하구 장평로 298 (신평동)
대성약국,울산광역시 북구 천곡길 161 (천곡동)
대안약국,경상북도 경주시 안강읍 비화원로 91 (안강읍)
대야약국,경기 시흥시 은계로 353 (대야동) 105호 대야약국
대영당약국,부산광역시 영도구 남항로 48-1 (영선동2가)
대영약국,경기도 의정부시 시민로131번길 64 (의정부동)
대영약국,부산광역시 기장군 기장읍 차성동로 63
대영약국,부산광역시 수영구 연수로 423 (수영동)
대영약국,"서울특별시 서초구 잠원로14길 29 125호 (잠원동, 설악복지센타)"
대영약국,"경기도 안산시 단원구 초지동로 7 103호 (초지동, 한남스포랜드)"
대영약국,전라남도 여수시 만성로 63 (미평동)
대영약국,충청남도 보령시 주공로 12 (동대동)
대영약국,충청남도 서산시 안견로 189 (동문동) 대영약국
대영온누리약국,대전광역시 서구 배재로 156 (도마동)
대왕약국,울산광역시 남구 문수로 390 (옥동)
대우당약국,경상북도 경산시 하양읍 하양로 130-1 (하양읍)
대우당약국,대구광역시 달서구 성서서로 341 (신당동)
대우당약국,대전광역시 중구 중앙로 173 (은행동)
대우당약국,서울특별시 동작구 상도로 102 (상도동)
대우사약국,서울특별시 중구 남대문로5길 17-5
대우실로암약국,서울특별시 양천구 월정로50길 10 (신월동)
대우약국,경기도 의왕시 부곡중앙로 41 (삼동)
대우약국,서울특별시 구로구 천왕로 106 골드프라자 104호 (오류동)
대우온누리약국,"경남 진주시 동진로 172 (상대동, 세원빌딩)102호"
대웅약국,경상북도 청송군 진보면 진안로 23 (진보면)
대웅약국,경기도 수원시 장안구 경수대로 998 (송죽동)
대웅약국,"경기도 안양시 동안구 관평로 330 1층 (관양동, 광명빌딩)"
대웅온누리약국,경상북도 경주시 용담로 88 (황성동)
대원사약국,"서울 중랑구 중랑역로 90 (중화동, 대원메디컬빌딩)1층 101호"
대원약국,경기도 오산시 오산로 300 (오산동)
대원약국,"경기도 고양시 일산서구 중앙로 1426 105,106호 (주엽동, 일송노블레스)"
대원약국,울산광역시 중구 명륜로 34 1층 (우정동)
대원약국,전라남도 보성군 벌교읍 채동선로 215 (벌교읍)
대원온누리약국,제주특별자치도 제주시 화삼북로 139 1층 (삼양이동)
대유약국,서울특별시 서대문구 모래내로 359
대은약국,대구광역시 달서구 월배로 170 (상인동)
대자연약국,서울특별시 강동구 구천면로 291 (천호동)
대자연약국,전라북도 전주시 완산구 호암로 85 (효자동2가)
대전당약국,대전광역시 중구 보문로 241-1 (대흥동)
대전마더스약국,대전광역시 서구 둔산로 201 세이브존 지하1층
대전성심약국,대전광역시 중구 대흥로66번길 17 (대흥동)
대전약국,대전광역시 중구 문화로 279 (대사동)
대전온누리약국,대전광역시 서구 관저동로 88 (관저동)
대전조이약국,대전광역시 서구 계룡로553번길 18 1층 (탄방동)
대전종로약국,대전광역시 동구 동서대로 1629-6 (홍도동)
대전중앙약국,대전 중구 중앙로 153 (은행동)1층
대전프라자약국,대전광역시 서구 월평북로 82 (월평동)
대전하나로약국,대전광역시 중구 대둔산로199번길 43 1층 (안영동)
대중약국,서울특별시 성동구 왕십리로 379 (하왕십리동)
대지약국,부산광역시 동래구 명서로 154 (명장동)
대지약국,서울특별시 강북구 삼양로 247 3층 (미아동)
대진약국,경상남도 김해시 활천로36번길 26 (삼정동)
대창약국,서울특별시 강북구 월계로 53 (미아동)
대청건강약국,대전광역시 서구 혜천로 15 (정림동)
대청약국,"서울특별시 강남구 개포로 623 1층, 106호 (개포동, 대청타워)"
대치참약국,서울특별시 강남구 남부순환로 2927 대치 클래시아 205호 (대치동)
대치필리아약국,"서울특별시 강남구 도곡로63길 12, 신농플라자 1층 104호 (대치동)"
대풍약국,"서울특별시 성동구 사근동길 6 (행당동, 한양제일빌딩)"
대하약국,대구광역시 중구 중앙대로 447-1 (향촌동)
대학당약국,경상북도 영천시 시장로 57-1 (완산동)
대학당약국,대구광역시 남구 중앙대로29길 27 (대명동)
대학당약국,대구광역시 중구 동덕로30길 31 (동인동2가)
대학당약국,경기도 안양시 동안구 경수대로 556 1층 (호계동)
대학약국,경기도 부천시 석천로112번길 4 (중동)
대학약국,경기도 포천시 영북면 영북로 173 (영북면)
대학약국,대구광역시 남구 중앙대로 125 (대명동)
대학약국,대구광역시 중구 달성로 26 (동산동)
대학약국,"부산광역시 동래구 충렬대로181번길 21 (명륜동, 명륜빌딩)"
대학약국,부산광역시 해운대구 좌동순환로 252 상가동 105호
대학약국,"서울특별시 강동구 동남로 889 ,1층 102호(명일동)"
대학약국,서울 강서구 화곡로 152 (화곡동) 1층 101호
대학약국,서울특별시 구로구 구로동로 149-1 (구로동)
대학약국,서울특별시 서대문구 연세로11길 4 (창천동)
대학약국,서울특별시 성동구 사근동길 4 1층 (행당동)
대학약국,"서울특별시 송파구 강동대로 57 1, 2층 (풍납동)"
대학약국,서울특별시 용산구 대사관로 58 (한남동) 1층
대학약국,"서울특별시 종로구 창경궁로 160 1,2층 (원남동)"
대학약국,"경기도 용인시 수지구 죽전로 152-1 103호 (죽전동, 단대프라자I )"
대학약국,전라북도 전주시 덕진구 건지로 14-4 (금암동)
대학약국,"경상남도 창원시 성산구 삼정자로43번길 2 (성주동, 성산빌딩 1층 103,104호)"
대학약국,경상남도 창원시 의창구 읍성로 49-1 (중동)
대학약국,충청남도 천안시 동남구 망향로 198 (안서동)
대학약국,충청북도 청주시 서원구 서부로 1510 (개신동)
대학약국,경상북도 포항시 북구 중흥로 147 (죽도동)
대학온누리약국,광주광역시 동구 백서로 155-1 (서석동)
대학하나로약국,"충남 천안시 동남구 순천향4길 54 (봉명동, 하나로약국)2동 103호(봉명동, 하나로약국)"
대한약국,강원도 태백시 황지로 22 (황지동) 대한약국
대한약국,경북 구미시 상사서로 49 (상모동)대한약국
대한약국,"서울 송파구 법원로11길 11 (문정동, 문정현대지식산업센터1-1)1층 대한약국"
대한약국,"서울특별시 종로구 대학로5길 57, 1층 (연건동) 대학약국"
대한약국,서울특별시 중랑구 신내로16길 17 105호 (신내동)
대한약국,인천광역시 계양구 장제로875번길 1 (임학동)
대한약국,제주특별자치도 제주시 조천읍 조함해안로 488-6 (조천읍)
대한약국,"충청남도 부여군 부여읍 부여로 14-7 ,1층"
대한온누리약국,경기도 파주시 숲속노을로 275 (문발동)
대한온누리약국,"경기도 성남시 분당구 판교로255번길 9-22 138호 (삼평동, 우림 W-CITY)"
대현사랑약국,"대구광역시 북구 대현남로6길 11 , 1층 (대현동) 대현사랑약국"
대현온누리약국,서울특별시 강서구 양천로 556 강서메디칼센터 105호
대호약국,서울특별시 노원구 한글비석로 384 317호
대호약국,경기도 수원시 장안구 파장로 82 1층 (파장동)
대화약국,경기 부천시 원종로 26 (원종동)대화약국
대화약국,대전광역시 대덕구 대전로 1209 (오정동)
대후약국,경상북도 문경시 중앙로 117-12 (점촌동)
대흥365약국,서울특별시 마포구 백범로 98 1층(대흥동)
대흥약국,경상북도 경주시 충효5길 9-11 (충효동)
대흥약국,부산광역시 서구 부용로 21 (서대신동1가)
대흥약국,전라북도 군산시 대야면 번영로 910 (대야면)
더건강약국,"경기도 고양시 덕양구 통일로 760 148호,179호 (관산동, 더퍼스트프라임상가)"
더건강한약국,세종특별자치시 한누리대로 1934 (반곡동) 1층 106호 더건강한약국
더관저우리들약국,대전 서구 도안대로 25 (관저동)관저동 예담빌딩 1층 101호
더나은약국,"경기도 시흥시 목감남서로 9-33 , 104-1호 (조남동, 더클래스투)"
더나은약국,"부산광역시 사하구 낙동남로 1400 (하단동, 정우헤리티지) 103호 더나은약국"
더드림약국,경기도 이천시 이섭대천로 1183 (중리동)
더드림약국,"대전광역시 동구 동대전로46번길 30 11, 101호 더드림약국"
더드림약국,전라남도 순천시 신월큰길 9 (조례동)
더불어약국,경기 고양시 덕양구 삼송로 190-5 (삼송동)1층 2호
더블유수약국,서울특별시 강남구 압구정로 316 1층 (신사동)
더블유스토어 유앤아이약국,"경기도 성남시 분당구 대왕판교로 660 1층 106호 (삼평동, 유스페이스1)"
더블유스토어 이도약국,제주특별자치도 제주시 중앙로 366 (이도이동)
더블유스토어아름다운약국,서울특별시 영등포구 영중로 6 (영등포동3가)
더블유스토어푸른약국,"서울특별시 구로구 도림로 73 , 103호 (구로동, 인성빌딩)"
더블유약국,경기도 광명시 하안로 289 1층 (하안동)
더사랑약국,서울특별시 성북구 아리랑로 16 1층 104호 (동선동4가)
더샵스타시티약국,"서울특별시 광진구 아차산로 272 (자양동, 스타시티쇼핑몰)"
더샵약국,대구광역시 동구 팔공로51길 17 1층 108호 (봉무동)
더세종약국,세종특별자치시 한누리대로 273 1층 115호 새롬시티
더슬림한약국,광주 서구 치평로 26 (치평동)1층 더슬림한약국
더아름다운약국,경기도 시흥시 수인로 3362 (신천동)
더연세약국,"서울 강북구 도봉로 256 (미아동, 덕산빌딩)1층"
더오케이약국,"세종특별자치시 한누리대로 331 (나성동, SR파크센텀)1층 129호 더오케이약국"
더조은약국,경상남도 진주시 충의로 20-22
더조은약국,경남 진주시 석갑로53번길 28 (평거동) 101호 (평거동)
더조은약국,경북 포항시 남구 오천읍 냉천로 306 (원리)더조은약국
더조은약국,"부산광역시 금정구 중앙대로 1941 , 1층 (구서동)"
더조은온누리약국,"대전 중구 계백로 1715 (오류동) , 105호"
더조은온누리약국,대전광역시 중구 계백로 1715 105호 (오류동)
더타임약국,대전광역시 서구 둔산로31번길 21 1층 (둔산동)
더튼튼약국,"경기 시흥시 배곧4로 103 (정왕동, 대경프라자)108호"
더튼튼약국,"경기 안양시 동안구 경수대로 769 (호계동, 한스하임상가) 105호"
더튼튼약국,부산 부산진구 가야대로679번길 133 (당감동)1층
더튼튼약국,서울특별시 도봉구 노해로65길 10 101호 더튼튼약국
더편한약국,인천광역시 미추홀구 인주대로 401
더한빛약국,"제주특별자치도 제주시 중앙로 380 , 1층"
더함약국,"서울특별시 송파구 올림픽로 145 , 4층 4B01호 (잠실동, 리센트)"
더행복약국,"경기도 수원시 권선구 동수원로 232 , 지하1층 더행복약국 (권선동, 롯데마트)"
더행복약국,"서울특별시 은평구 은평로 200-1 가동 1층 (응암동, 삼영빌딩)"
더행복한약국,"충북 청주시 서원구 사직대로 108 (사창동, 하나로상호저축은행)1층 더행복한약국"
더화인약국,"경기도 화성시 병점1로 221 106호 (진안동, 화인메디컬프라자)"
덕계조은약국,경상남도 양산시 덕계로 17 1층 (덕계동)
덕성온누리약국,"서울특별시 성북구 아리랑로 89 102호 (돈암동, 일신건영휴먼빌 상가 )"
덕소메디칼약국,경기 남양주시 와부읍 덕소로97번길 13 (덕소리)102호
덕영약국,"경기도 의정부시 회룡로 221 104호 (신곡동, 장암주공5단지상가)"
덕인약국,부산광역시 해운대구 우동2로 16 (우동)
