_id,name,address
679f3bf46fdce0144bf3e79e,다나아약국,"서울특별시 강동구 풍성로61길 32, 1층 (둔촌동)"
679f3bf46fdce0144bf3e79f,온누리약국,"서울특별시 노원구 상계로5길 12, 112호, 113호 (상계동, 동양메이저상가)"
679f3bf46fdce0144bf3e7a0,온누리한라약국,"서울특별시 구로구 구일로10길 49, (구로동, 다원그린빌)"
679f3bf46fdce0144bf3e7a1,방이프라자약국,"서울특별시 송파구 가락로 244, (방이동)"
679f3bf46fdce0144bf3e7a2,뉴월드약국,"서울특별시 중랑구 겸재로49길 18, (면목동)"
679f3bf46fdce0144bf3e7a3,수약국,"서울특별시 노원구 노해로 480, (상계동, 1층)"
679f3bf46fdce0144bf3e7a4,명심약국,"서울특별시 강남구 개포로 207, (개포동)"
679f3bf46fdce0144bf3e7a5,금강약국,"서울특별시 동작구 매봉로 178, B02호 (본동, 마본빌딩)"
679f3bf46fdce0144bf3e7a6,이지약국,"서울특별시 강남구 남부순환로365길 26, 1층 104호 (도곡동)"
679f3bf46fdce0144bf3e7a7,서초21세기약국,"서울특별시 서초구 신반포로23길 30, 1층 (잠원동, 반원상가)"
679f3bf46fdce0144bf3e7a8,굿모닝약국,"서울특별시 금천구 독산로 366, (독산동)"
679f3bf46fdce0144bf3e7a9,세계로약국,"서울특별시 노원구 상계로 119, (상계동)"
679f3bf46fdce0144bf3e7aa,경희우리약국,"서울특별시 동대문구 경희대로 21, 지층, 1층, 2층 (회기동)"
679f3bf46fdce0144bf3e7ab,온누리선약국,"서울특별시 서대문구 통일로 131, 4층 2호 (충정로2가)"
679f3bf46fdce0144bf3e7ac,복지약국,"서울특별시 동대문구 천호대로 227, (답십리동)"
679f3bf46fdce0144bf3e7ad,새원약국,"서울특별시 강동구 양재대로130길 11, (명일동)"
679f3bf46fdce0144bf3e7ae,정일약국,"서울특별시 강남구 도곡로 458, 102호 (대치동, 정일빌딩)"
679f3bf46fdce0144bf3e7af,건강한약국,"서울특별시 금천구 남부순환로 1384, (독산동)"
679f3bf46fdce0144bf3e7b0,글로리아약국,"서울특별시 종로구 평창문화로 75, A109호 (평창동, 글로리아타운)"
679f3bf46fdce0144bf3e7b1,기림약국,"서울특별시 은평구 응암로22길 8, (응암동)"
679f3bf46fdce0144bf3e7b2,화곡메디칼약국,"서울특별시 강서구 가로공원로76길 56, (화곡동)"
679f3bf46fdce0144bf3e7b3,용산약국,"서울특별시 용산구 한강대로 92, 지층 (한강로2가, LS용산타워)"
679f3bf46fdce0144bf3e7b4,메디칼약국,"서울특별시 마포구 월드컵로14길 5, 1층 (서교동)"
679f3bf46fdce0144bf3e7b5,아카데미약국,"서울특별시 마포구 마포대로 52, 205호, 206호 (도화동, 고려아카데미텔 II)"
679f3bf46fdce0144bf3e7b6,오렌지약국,"서울특별시 중랑구 망우로 473, 무궁화빌딩 1층 (망우동)"
679f3bf46fdce0144bf3e7b7,참약국,"서울특별시 강남구 일원로 95, 지하1층 103호 (일원동, 신영프라자)"
679f3bf46fdce0144bf3e7b8,열린약국,"서울특별시 구로구 고척로 142-1, (고척동)"
679f3bf46fdce0144bf3e7b9,인제약국,"서울특별시 중랑구 망우로 214, 1층 (상봉동)"
679f3bf46fdce0144bf3e7ba,길동중앙약국,"서울특별시 강동구 천호대로187길 49, 1층 (길동)"
679f3bf46fdce0144bf3e7bb,메디칼세영약국,"서울특별시 마포구 월드컵로 159, 1층 (망원동)"
679f3bf46fdce0144bf3e7bc,오렌지약국,"서울특별시 강북구 솔샘로 184, SK아파트주상가 115~116호(미아동) (미아동)"
679f3bf46fdce0144bf3e7bd,메디슨약국,"서울특별시 도봉구 해등로 255, 101동 2층 222호 (쌍문동, 에벤에셀아파트)"
679f3bf46fdce0144bf3e7be,다온약국,"서울특별시 강남구 테헤란로 328, 401호 (역삼동, 동우빌딩)"
679f3bf46fdce0144bf3e7bf,온누리학마을약국,"서울특별시 양천구 신정로14길 6, 103호 (신정동, 학마을상가 1단지)"
679f3bf46fdce0144bf3e7c0,고속터미널약국,"서울특별시 서초구 신반포로 194, 서울고속버스터미널 본관동1층 쇼케이스1호 (반포동)"
679f3bf46fdce0144bf3e7c1,메디칼바른약국,"서울특별시 구로구 공원로7길 40, 1층 (구로동, 대영빌딩)"
679f3bf46fdce0144bf3e7c2,홈타운약국,"서울특별시 동대문구 장안벚꽃로 107, 2층 6호 (장안동, 현대홈타운제1상가동)"
679f3bf46fdce0144bf3e7c3,화인약국,"서울특별시 강동구 양재대로 1579, 2층 (천호동, 한영빌딩)"
679f3bf46fdce0144bf3e7c4,영등포제일약국,"서울특별시 영등포구 영중로 51-1, (영등포동6가)"
679f3bf46fdce0144bf3e7c5,참사랑약국,"서울특별시 광진구 용마산로 23, (중곡동)"
679f3bf46fdce0144bf3e7c6,도봉월드약국,"서울특별시 도봉구 마들로 650, (방학동)"
679f3bf46fdce0144bf3e7c7,참바로약국,"서울특별시 강북구 한천로105길 7, 207호 (번동, 주공아파트1단지상가)"
679f3bf46fdce0144bf3e7c8,서울약국,"서울특별시 서대문구 통일로 464, 3층 (홍제동)"
679f3bf46fdce0144bf3e7c9,녹원약국,"서울특별시 송파구 백제고분로50길 26, 1층 (방이동)"
679f3bf46fdce0144bf3e7ca,무지개약국,"서울특별시 광진구 뚝섬로 498-1, A,B동 1층 (자양동)"
679f3bf46fdce0144bf3e7cb,태평양약국,"서울특별시 은평구 통일로 863, (갈현동)"
679f3bf46fdce0144bf3e7cc,중앙프라자약국,"서울특별시 동작구 상도로 178, (상도동)"
679f3bf46fdce0144bf3e7cd,중앙종로약국,"서울특별시 성동구 용답중앙15길 1, (용답동)"
679f3bf46fdce0144bf3e7ce,기린약국,"서울특별시 성동구 독서당로 175, 101-2호 (옥수동, 극동그린아파트)"
679f3bf46fdce0144bf3e7cf,애플약국,"서울특별시 강서구 양천로 684, 1층 (염창동)"
679f3bf46fdce0144bf3e7d0,미래팜약국,"서울특별시 노원구 노해로 492, 102호, 103호 (상계동, 프린스빌딩)"
679f3bf46fdce0144bf3e7d1,보람온누리약국,"서울특별시 중랑구 신내로21길 16, 204호 (묵동, 신내두산아파트 상가동)"
679f3bf46fdce0144bf3e7d2,메디칼갑산약국,"서울특별시 동대문구 망우로 123, 1층 (휘경동)"
679f3bf46fdce0144bf3e7d3,상계동문약국,"서울특별시 노원구 동일로 1352, 1층 (상계동, 형인빌딩)"
679f3bf46fdce0144bf3e7d4,김약국,"서울특별시 영등포구  대림로22길 37, (대림동)"
679f3bf46fdce0144bf3e7d5,송파새롬약국,"서울특별시 송파구 송파대로28길 27, (가락동, 성원상떼빌 102동 202호)"
679f3bf46fdce0144bf3e7d6,메디칼약국,"서울특별시 관악구 은천로25길 69, 1층 (봉천동, 삼성프라자)"
679f3bf46fdce0144bf3e7d7,천사약국,"서울특별시 동대문구 왕산로26길 13, 1층 (용두동)"
679f3bf46fdce0144bf3e7d8,샘약국,"서울특별시 노원구 한글비석로 270, 스카이타워 1층 103호 (중계동)"
679f3bf46fdce0144bf3e7d9,미소약국,"서울특별시 광진구 면목로 126, (중곡동)"
679f3bf46fdce0144bf3e7da,덕성온누리약국,"서울특별시 성북구 아리랑로 89, 102호 (돈암동, 일신건영휴먼빌 상가 )"
679f3bf46fdce0144bf3e7db,실로암약국,"서울특별시 성동구 용답중앙15길 11, (용답동)"
679f3bf46fdce0144bf3e7dc,햇살약국,"서울특별시 구로구 경인로67길 23, (신도림동,대우푸르지오2차 101동 311호)"
679f3bf46fdce0144bf3e7dd,대림우리약국,"서울특별시 구로구 도림로 92, (구로동)"
679f3bf46fdce0144bf3e7de,은행나무약국,"서울특별시 금천구 금하로 705, 2층 (시흥동)"
679f3bf46fdce0144bf3e7df,중앙명성약국,"서울특별시 동작구 흑석로 106-7, (흑석동)"
679f3bf46fdce0144bf3e7e0,이화태평양약국,"서울특별시 도봉구 덕릉로 239, (창동)"
679f3bf46fdce0144bf3e7e1,목동파라곤약국,"서울특별시 양천구 목동서로 155, 목동파라곤 지하1층 7호 (목동)"
679f3bf46fdce0144bf3e7e2,새암온누리약국,"서울특별시 강북구 도봉로 308, 1층 (번동)"
679f3bf46fdce0144bf3e7e3,압구정예주약국,"서울특별시 강남구 압구정로29길 65, 442빌딩 지하1층 (압구정동)"
679f3bf46fdce0144bf3e7e4,그랜드온누리약국,"서울특별시 동대문구 장한로 14, (장안동)"
679f3bf46fdce0144bf3e7e5,알파약국,"서울특별시 송파구 올림픽로 289, 잠실시그마타워 지하1층 비101-3호 (신천동)"
679f3bf46fdce0144bf3e7e6,편한약국,"서울특별시 용산구 서빙고로 17, 용산센트럴파크 해링턴스퀘어 1층 47호 (한강로3가)"
679f3bf46fdce0144bf3e7e7,엔씨(NC)약국,"서울특별시 강서구 강서로56길 17, 지하1층 (등촌동)"
679f3bf46fdce0144bf3e7e8,올리브약국,"서울특별시 은평구 응암로 308, (응암동)"
679f3bf46fdce0144bf3e7e9,신세명약국,"서울특별시 동작구 서달로 163, (흑석동)"
679f3bf46fdce0144bf3e7ea,행복이열리는약국,"서울특별시 성동구 독서당로 299-2, 1층 (금호동3가)"
679f3bf46fdce0144bf3e7eb,수정약국,"서울특별시 영등포구 영등포로36길 16, (영등포동4가)"
679f3bf46fdce0144bf3e7ec,은평오렌지약국,"서울특별시 은평구 진관2로 29-21, 113,114호 (진관동, 드림스퀘어)"
